-0.753871,-276.931,250.732,6.2,33.2903,6.2,788.958,6.2,788.958,276.932
-0.790147,-286.315,254.034,6.3,33.0275,6.3,812.387,6.3,812.387,286.316
-0.827525,-295.856,257.309,6.4,32.7639,6.4,836.109,6.4,836.109,295.857
-0.86602,-305.553,260.557,6.5,32.5,6.5,860.119,6.5,860.119,305.554
-0.905644,-315.405,263.779,6.6,32.2358,6.6,884.415,6.6,884.415,315.407
-0.946409,-325.413,266.974,6.7,31.9714,6.7,908.994,6.7,908.994,325.414
-0.988329,-335.575,270.142,6.8,31.7072,6.8,933.854,6.8,933.854,335.577
-1.03142,-345.892,273.283,6.9,31.4432,6.9,958.992,6.9,958.992,345.893
-1.07568,-356.362,276.397,7,31.1797,7,984.404,7,984.404,356.363
-1.12114,-366.985,279.485,7.1,30.9168,7.1,1010.09,7.1,1010.09,366.986
-1.1678,-377.76,282.546,7.2,30.6546,7.2,1036.04,7.2,1036.04,377.762
-1.21567,-388.688,285.581,7.3,30.3933,7.3,1062.27,7.3,1062.27,388.69
-1.26477,-399.767,288.589,7.4,30.1331,7.4,1088.75,7.4,1088.75,399.769
-1.31511,-410.997,291.571,7.5,29.8741,7.5,1115.5,7.5,1115.5,410.999
-1.3667,-422.377,294.527,7.6,29.6164,7.6,1142.5,7.6,1142.5,422.379
-1.41954,-433.907,297.456,7.7,29.3602,7.7,1169.77,7.7,1169.77,433.909
-1.47366,-445.586,300.36,7.8,29.1057,7.8,1197.28,7.8,1197.28,445.588
-1.52906,-457.414,303.237,7.9,28.8528,7.9,1225.05,7.9,1225.05,457.416
-1.58576,-469.389,306.09,8,28.6019,8,1253.06,8,1253.06,469.392
-1.64375,-481.512,308.916,8.1,28.3529,8.1,1281.32,8.1,1281.32,481.515
-1.70306,-493.782,311.718,8.2,28.106,8.2,1309.83,8.2,1309.83,493.785
-1.7637,-506.198,314.495,8.3,27.8613,8.3,1338.57,8.3,1338.57,506.201
-1.82567,-518.76,317.246,8.4,27.6189,8.4,1367.56,8.4,1367.56,518.763
-1.88898,-531.467,319.974,8.5,27.3789,8.5,1396.77,8.5,1396.77,531.47
-1.95365,-544.318,322.677,8.6,27.1414,8.6,1426.23,8.6,1426.23,544.322
-2.01968,-557.314,325.356,8.7,26.9064,8.7,1455.91,8.7,1455.91,557.317
-2.08709,-570.452,328.011,8.8,26.6742,8.8,1485.82,8.8,1485.82,570.456
-2.15588,-583.734,330.642,8.9,26.4446,8.9,1515.95,8.9,1515.95,583.738
-2.22606,-597.157,333.25,9,26.2179,9,1546.32,9,1546.32,597.161
-2.29765,-610.722,335.836,9.1,25.9941,9.1,1576.9,9.1,1576.9,610.727
-2.37065,-624.429,338.398,9.2,25.7732,9.2,1607.7,9.2,1607.7,624.433
-2.44507,-638.275,340.939,9.3,25.5553,9.3,1638.71,9.3,1638.71,638.28
-2.52092,-652.262,343.457,9.4,25.3405,9.4,1669.95,9.4,1669.95,652.267
-2.59821,-666.388,345.953,9.5,25.1288,9.5,1701.39,9.5,1701.39,666.393
-2.67695,-680.653,348.428,9.6,24.9203,9.6,1733.04,9.6,1733.04,680.658
-2.75715,-695.056,350.882,9.7,24.715,9.7,1764.91,9.7,1764.91,695.061
-2.83881,-709.597,353.315,9.8,24.5129,9.8,1796.97,9.8,1796.97,709.602
-2.92195,-724.275,355.727,9.9,24.3142,9.9,1829.25,9.9,1829.25,724.281
-3.00658,-739.089,358.119,10,24.1187,10,1861.72,10,1861.72,739.096
-3.0927,-754.04,360.491,10.1,23.9267,10.1,1894.39,10.1,1894.39,754.047
-3.18032,-769.127,362.844,10.2,23.738,10.2,1927.26,10.2,1927.26,769.134
-3.26945,-784.349,365.178,10.3,23.5527,10.3,1960.33,10.3,1960.33,784.356
-3.3601,-799.706,367.493,10.4,23.3709,10.4,1993.59,10.4,1993.59,799.713
-3.45228,-815.197,369.789,10.5,23.1925,10.5,2027.04,10.5,2027.04,815.204
-3.546,-830.822,372.067,10.6,23.0176,10.6,2060.68,10.6,2060.68,830.829
-3.64126,-846.58,374.328,10.7,22.8462,10.7,2094.51,10.7,2094.51,846.587
-3.73807,-862.471,376.571,10.8,22.6783,10.8,2128.53,10.8,2128.53,862.479
-3.83645,-878.494,378.796,10.9,22.5138,10.9,2162.73,10.9,2162.73,878.502
-3.93639,-894.65,381.006,11,22.3529,11,2197.12,11,2197.12,894.658
-4.03792,-910.937,383.198,11.1,22.1954,11.1,2231.68,11.1,2231.68,910.946
-4.14103,-927.355,385.375,11.2,22.0415,11.2,2266.43,11.2,2266.43,927.364
-4.24574,-943.904,387.536,11.3,21.891,11.3,2301.35,11.3,2301.35,943.914
-4.35205,-960.584,389.681,11.4,21.7441,11.4,2336.45,11.4,2336.45,960.593
-4.45997,-977.393,391.812,11.5,21.6006,11.5,2371.72,11.5,2371.72,977.403
-4.56952,-994.332,393.928,11.6,21.4607,11.6,2407.17,11.6,2407.17,994.343
-4.68069,-1011.4,396.029,11.7,21.3242,11.7,2442.79,11.7,2442.79,1011.41
-4.7935,-1028.6,398.117,11.8,21.1911,11.8,2478.58,11.8,2478.58,1028.61
-4.90795,-1045.92,400.191,11.9,21.0615,11.9,2514.54,11.9,2514.54,1045.94
-5.02406,-1063.38,402.252,12,20.9353,12,2550.67,12,2550.67,1063.39
-5.14183,-1080.96,404.3,12.1,20.8126,12.1,2586.96,12.1,2586.96,1080.97
-5.26128,-1098.67,406.335,12.2,20.6932,12.2,2623.42,12.2,2623.42,1098.69
-5.3824,-1116.51,408.358,12.3,20.5772,12.3,2660.04,12.3,2660.04,1116.52
-5.50521,-1134.48,410.369,12.4,20.4646,12.4,2696.83,12.4,2696.83,1134.49
-5.62971,-1152.57,412.369,12.5,20.3553,12.5,2733.77,12.5,2733.77,1152.58
-5.75592,-1170.79,414.357,12.6,20.2493,12.6,2770.88,12.6,2770.88,1170.8
-5.88384,-1189.13,416.335,12.7,20.1466,12.7,2808.14,12.7,2808.14,1189.15
-6.01349,-1207.6,418.302,12.8,20.0472,12.8,2845.56,12.8,2845.56,1207.62
-6.14486,-1226.2,420.259,12.9,19.951,12.9,2883.14,12.9,2883.14,1226.22
-6.27797,-1244.92,422.206,13,19.858,13,2920.88,13,2920.88,1244.94
-6.41283,-1263.77,424.143,13.1,19.7682,13.1,2958.76,13.1,2958.76,1263.79
-6.54945,-1282.75,426.071,13.2,19.6816,13.2,2996.8,13.2,2996.8,1282.76
-6.68783,-1301.85,427.99,13.3,19.5981,13.3,3035,13.3,3035,1301.86
-6.82798,-1321.07,429.9,13.4,19.5177,13.4,3073.34,13.4,3073.34,1321.09
-6.96992,-1340.42,431.803,13.5,19.4404,13.5,3111.84,13.5,3111.84,1340.44
-7.11365,-1359.89,433.697,13.6,19.3661,13.6,3150.49,13.6,3150.49,1359.91
-7.25917,-1379.49,435.583,13.7,19.2949,13.7,3189.28,13.7,3189.28,1379.51
-7.40651,-1399.22,437.463,13.8,19.2266,13.8,3228.22,13.8,3228.22,1399.24
-7.55567,-1419.07,439.335,13.9,19.1613,13.9,3267.31,13.9,3267.31,1419.09
-7.70665,-1439.04,441.2,14,19.0989,14,3306.55,14,3306.55,1439.06
-7.85946,-1459.14,443.059,14.1,19.0394,14.1,3345.93,14.1,3345.93,1459.16
-8.01413,-1479.36,444.911,14.2,18.9828,14.2,3385.46,14.2,3385.46,1479.38
-8.17064,-1499.7,446.758,14.3,18.929,14.3,3425.13,14.3,3425.13,1499.72
-8.32903,-1520.17,448.599,14.4,18.8781,14.4,3464.94,14.4,3464.94,1520.19
-8.48928,-1540.77,450.435,14.5,18.8299,14.5,3504.9,14.5,3504.9,1540.79
-8.65142,-1561.48,452.266,14.6,18.7844,14.6,3545,14.6,3545,1561.51
-8.81545,-1582.33,454.092,14.7,18.7417,14.7,3585.24,14.7,3585.24,1582.35
-8.98138,-1603.29,455.914,14.8,18.7016,14.8,3625.62,14.8,3625.62,1603.32
-9.14923,-1624.38,457.731,14.9,18.6642,14.9,3666.14,14.9,3666.14,1624.41
-9.31899,-1645.6,459.545,15,18.6294,15,3706.81,15,3706.81,1645.62
-9.49069,-1666.94,461.355,15.1,18.5973,15.1,3747.61,15.1,3747.61,1666.96
-9.66432,-1688.4,463.161,15.2,18.5677,15.2,3788.55,15.2,3788.55,1688.43
-9.83991,-1709.99,464.965,15.3,18.5406,15.3,3829.63,15.3,3829.63,1710.02
-10.0175,-1731.7,466.765,15.4,18.516,15.4,3870.85,15.4,3870.85,1731.73
-10.197,-1753.54,468.563,15.5,18.494,15.5,3912.2,15.5,3912.2,1753.57
-10.3785,-1775.5,470.358,15.6,18.4744,15.6,3953.69,15.6,3953.69,1775.53
-10.562,-1797.58,472.152,15.7,18.4572,15.7,3995.32,15.7,3995.32,1797.61
-10.7475,-1819.79,473.943,15.8,18.4424,15.8,4037.09,15.8,4037.09,1819.83
-10.935,-1842.13,475.733,15.9,18.4299,15.9,4078.99,15.9,4078.99,1842.16
-11.1245,-1864.59,477.522,16,18.4199,16,4121.03,16,4121.03,1864.62
-11.3161,-1887.18,479.31,16.1,18.4121,16.1,4163.2,16.1,4163.2,1887.21
-11.5097,-1909.89,481.096,16.2,18.4067,16.2,4205.51,16.2,4205.51,1909.92
-11.7054,-1932.72,482.882,16.3,18.4035,16.3,4247.96,16.3,4247.96,1932.76
-11.9031,-1955.69,484.668,16.4,18.4025,16.4,4290.54,16.4,4290.54,1955.72
-12.1029,-1978.77,486.453,16.5,18.4038,16.5,4333.26,16.5,4333.26,1978.81
-12.3048,-2001.99,488.239,16.6,18.4073,16.6,4376.11,16.6,4376.11,2002.03
-12.5088,-2025.33,490.024,16.7,18.4129,16.7,4419.09,16.7,4419.09,2025.37
-12.7149,-2048.8,491.81,16.8,18.4207,16.8,4462.21,16.8,4462.21,2048.84
-12.9231,-2072.39,493.597,16.9,18.4306,16.9,4505.46,16.9,4505.46,2072.43
-13.1335,-2096.11,495.385,17,18.4426,17,4548.85,17,4548.85,2096.15
-13.346,-2119.96,497.174,17.1,18.4568,17.1,4592.37,17.1,4592.37,2120
-13.5607,-2143.94,498.965,17.2,18.4729,17.2,4636.03,17.2,4636.03,2143.98
-13.7775,-2168.04,500.757,17.3,18.4912,17.3,4679.82,17.3,4679.82,2168.09
-13.9966,-2192.27,502.551,17.4,18.5114,17.4,4723.74,17.4,4723.74,2192.32
-14.2178,-2216.63,504.347,17.5,18.5336,17.5,4767.8,17.5,4767.8,2216.68
-14.4412,-2241.12,506.145,17.6,18.5579,17.6,4812,17.6,4812,2241.17
-14.6668,-2265.74,507.945,17.7,18.5841,17.7,4856.32,17.7,4856.32,2265.79
-14.8947,-2290.49,509.748,17.8,18.6122,17.8,4900.78,17.8,4900.78,2290.54
-15.1248,-2315.37,511.554,17.9,18.6423,17.9,4945.38,17.9,4945.38,2315.41
-15.3572,-2340.37,513.363,18,18.6743,18,4990.11,18,4990.11,2340.42
-15.5918,-2365.51,515.175,18.1,18.7082,18.1,5034.97,18.1,5034.97,2365.56
-15.8288,-2390.78,516.991,18.2,18.744,18.2,5079.97,18.2,5079.97,2390.83
-16.068,-2416.18,518.81,18.3,18.7817,18.3,5125.11,18.3,5125.11,2416.23
-16.3095,-2441.71,520.633,18.4,18.8212,18.4,5170.38,18.4,5170.38,2441.76
-16.5533,-2467.37,522.461,18.5,18.8625,18.5,5215.78,18.5,5215.78,2467.42
-16.7995,-2493.16,524.292,18.6,18.9057,18.6,5261.32,18.6,5261.32,2493.22
-17.048,-2519.09,526.128,18.7,18.9507,18.7,5306.99,18.7,5306.99,2519.15
-17.2989,-2545.15,527.968,18.8,18.9975,18.8,5352.8,18.8,5352.8,2545.21
-17.5522,-2571.34,529.813,18.9,19.0461,18.9,5398.75,18.9,5398.75,2571.4
-17.8078,-2597.67,531.663,19,19.0965,19,5444.84,19,5444.84,2597.73
-18.0659,-2624.13,533.518,19.1,19.1486,19.1,5491.05,19.1,5491.05,2624.19
