1.88,48.3904,34.4877,101.286,6.59542
1.89,48.4792,34.5498,101.269,6.55913
1.9,48.5666,34.6108,101.252,6.52309
1.91,48.6526,34.6709,101.234,6.4873
1.92,48.7372,34.73,101.217,6.45176
1.93,48.8203,34.7881,101.199,6.41646
1.94,48.9021,34.8452,101.182,6.3814
1.95,48.9825,34.9013,101.164,6.34658
1.96,49.0614,34.9564,101.146,6.312
1.97,49.139,35.0105,101.128,6.27766
1.98,49.2151,35.0636,101.11,6.24355
1.99,49.2899,35.1158,101.091,6.20968
2,49.3632,35.1669,101.073,6.17604
2.01,49.4352,35.2171,101.054,6.14262
2.02,49.5057,35.2662,101.035,6.10943
2.03,49.5748,35.3144,101.016,6.07647
2.04,49.6426,35.3616,100.997,6.04373
2.05,49.7089,35.4077,100.977,6.01121
2.06,49.7739,35.4529,100.958,5.97891
2.07,49.8374,35.4972,100.938,5.94682
2.08,49.8995,35.5404,100.919,5.91496
2.09,49.9603,35.5826,100.899,5.8833
2.1,50.0196,35.6239,100.879,5.85186
2.11,50.0775,35.6641,100.859,5.82063
2.12,50.1341,35.7034,100.838,5.78961
2.13,50.1892,35.7417,100.818,5.75879
2.14,50.243,35.779,100.797,5.72818
2.15,50.2954,35.8153,100.777,5.69777
2.16,50.3463,35.8506,100.756,5.66756
2.17,50.3959,35.885,100.735,5.63756
2.18,50.4441,35.9183,100.714,5.60775
2.19,50.4908,35.9507,100.692,5.57814
2.2,50.5362,35.9821,100.671,5.54872
2.21,50.5802,36.0125,100.649,5.5195
2.22,50.6228,36.0419,100.628,5.49047
2.23,50.664,36.0704,100.606,5.46163
2.24,50.7039,36.0978,100.584,5.43298
2.25,50.7423,36.1243,100.562,5.40451
2.26,50.7793,36.1498,100.54,5.37623
2.27,50.815,36.1743,100.518,5.34814
2.28,50.8492,36.1978,100.495,5.32022
2.29,50.8821,36.2204,100.473,5.29249
2.3,50.9136,36.2419,100.45,5.26494
2.31,50.9437,36.2625,100.427,5.23757
2.32,50.9724,36.2821,100.404,5.21037
2.33,50.9997,36.3007,100.381,5.18335
2.34,51.0256,36.3184,100.358,5.1565
2.35,51.0501,36.335,100.334,5.12983
2.36,51.0732,36.3507,100.311,5.10332
2.37,51.095,36.3654,100.287,5.07699
2.38,51.1154,36.3791,100.264,5.05082
2.39,51.1343,36.3918,100.24,5.02482
2.4,51.1519,36.4036,100.216,4.99899
2.41,51.1681,36.4143,100.192,4.97332
2.42,51.183,36.4241,100.168,4.94781
2.43,51.1964,36.4329,100.143,4.92247
2.44,51.2084,36.4408,100.119,4.89729
2.45,51.2191,36.4476,100.094,4.87226
2.46,51.2283,36.4535,100.069,4.84739
2.47,51.2362,36.4584,100.045,4.82268
2.48,51.2427,36.4623,100.02,4.79813
2.49,51.2478,36.4652,99.9946,4.77373
2.5,51.2515,36.4671,99.9694,4.74948
2.51,51.2539,36.4681,99.9441,4.72539
2.52,51.2548,36.4681,99.9187,4.70144
2.53,51.2544,36.4671,99.8931,4.67765
2.54,51.2525,36.4651,99.8674,4.654
2.55,51.2493,36.4622,99.8417,4.6305
2.56,51.2447,36.4582,99.8158,4.60714
2.57,51.2387,36.4533,99.7897,4.58393
2.58,51.2314,36.4474,99.7636,4.56087
2.59,51.2226,36.4406,99.7374,4.53794
2.6,51.2125,36.4327,99.711,4.51516
2.61,51.2009,36.4239,99.6846,4.49252
2.62,51.188,36.4141,99.658,4.47002
2.63,51.1737,36.4033,99.6313,4.44766
2.64,51.158,36.3915,99.6045,4.42543
2.65,51.1409,36.3787,99.5776,4.40334
2.66,51.1225,36.365,99.5506,4.38138
2.67,51.1026,36.3503,99.5235,4.35956
2.68,51.0814,36.3346,99.4963,4.33787
2.69,51.0588,36.318,99.469,4.31632
2.7,51.0348,36.3003,99.4416,4.29489
2.71,51.0094,36.2817,99.4141,4.2736
2.72,50.9826,36.2621,99.3865,4.25243
2.73,50.9544,36.2415,99.3588,4.2314
2.74,50.9249,36.2199,99.3311,4.21049
2.75,50.894,36.1974,99.3032,4.1897
2.76,50.8617,36.1739,99.2752,4.16904
2.77,50.828,36.1494,99.2471,4.14851
2.78,50.7929,36.1239,99.219,4.1281
2.79,50.7564,36.0975,99.1907,4.10781
2.8,50.7186,36.0701,99.1624,4.08765
2.81,50.6794,36.0417,99.1339,4.0676
2.82,50.6388,36.0123,99.1054,4.04768
2.83,50.5968,35.9819,99.0768,4.02787
2.84,50.5534,35.9506,99.0481,4.00819
2.85,50.5087,35.9183,99.0193,3.98862
2.86,50.4625,35.885,98.9905,3.96916
2.87,50.415,35.8508,98.9615,3.94983
2.88,50.3661,35.8155,98.9325,3.9306
2.89,50.3159,35.7793,98.9034,3.9115
2.9,50.2642,35.7422,98.8742,3.8925
2.91,50.2112,35.704,98.8449,3.87362
2.92,50.1568,35.6649,98.8156,3.85485
2.93,50.101,35.6248,98.7862,3.83619
2.94,50.0439,35.5837,98.7567,3.81764
2.95,49.9853,35.5417,98.7271,3.7992
2.96,49.9254,35.4987,98.6975,3.78087
2.97,49.8641,35.4547,98.6677,3.76265
2.98,49.8015,35.4097,98.638,3.74453
2.99,49.7374,35.3638,98.6081,3.72653
3,49.672,35.3169,98.5782,3.70862
3.01,49.6052,35.269,98.5482,3.69083
3.02,49.5371,35.2202,98.5181,3.67314
3.03,49.4675,35.1703,98.488,3.65555
3.04,49.3966,35.1196,98.4578,3.63806
3.05,49.3244,35.0678,98.4275,3.62068
3.06,49.2507,35.0151,98.3972,3.6034
3.07,49.1757,34.9614,98.3668,3.58622
3.08,49.0993,34.9068,98.3363,3.56914
3.09,49.0216,34.8511,98.3058,3.55216
3.1,48.9425,34.7946,98.2752,3.53528
3.11,48.862,34.737,98.2445,3.5185
3.12,48.7801,34.6785,98.2138,3.50182
3.13,48.6969,34.619,98.1831,3.48523
3.14,48.6123,34.5585,98.1523,3.46874
3.15,48.5264,34.4971,98.1214,3.45235
3.16,48.4391,34.4348,98.0905,3.43605
3.17,48.3504,34.3714,98.0595,3.41985
3.18,48.2603,34.3071,98.0284,3.40374
3.19,48.1689,34.2419,97.9973,3.38773
3.2,48.0762,34.1756,97.9662,3.37181
3.21,47.982,34.1084,97.935,3.35598
3.22,47.8866,34.0403,97.9037,3.34025
3.23,47.7897,33.9712,97.8724,3.32461
3.24,47.6915,33.9011,97.8411,3.30905
3.25,47.592,33.8301,97.8097,3.29359
3.26,47.491,33.7581,97.7782,3.27822
3.27,47.3888,33.6852,97.7467,3.26294
3.28,47.2851,33.6113,97.7152,3.24775
3.29,47.1802,33.5364,97.6836,3.23265
3.3,47.0738,33.4606,97.652,3.21764
3.31,46.9662,33.3839,97.6203,3.20271
3.32,46.8571,33.3061,97.5886,3.18787
3.33,46.7467,33.2275,97.5569,3.17312
3.34,46.635,33.1478,97.5251,3.15845
